match_id,external_match_id,association_id,season_id,grade_id,grade_name,date1,date2,date3,date4,start_time1,venue_id,venue_name,venue_address,venue_lat,venue_long,toss_won_by,batted_first,allow_live_score,follow_on,score_text,leader_text,g_sort_order,um_pire1,um_pire2,config___type,config_allow_match_bonus,config_balls_per_over,config_bat_lim_ball_per_bat,config_bat_lim_over_per_pair,config_bat_lim_runs_per_bat,config_bat_limit_id,config_bowl_lim_over_per_bwl,config_bowl_limit_id,config_bowl_limit_max_ball_over,config_change_strike_wkt,config_dismissal_mode,config_dismissal_penalty,config_dismissal_penalty_mode,config_max_overs,config_max_pen_wkt_batter,config_nb_value,config_nbs_as_bf,config_pen_runs_per_wkt,config_rebowl_nb,config_rebowl_wd,config_rebowl_wd_nb,config_starting_runs,config_wide_value,config_wides_as_bf,team1_is_home,team1_team_name,team1_team_id,team1_entity_id,team1_result_id,team1_result_type,team1_runs,team1_wickets,team1_overs_bowled,team1_extras,team1_leg_byes,team1_wides,team1_no_balls,team2_is_home,team2_team_name,team2_team_id,team2_entity_id,team2_result_id,team2_result_type,team2_runs,team2_wickets,team2_overs_bowled,team2_extras,team2_leg_byes,team2_wides,team2_no_balls
6947418,0,134453,17,73943,Zami,2024-06-08 12:30:00,,,,,0,De Roggewoning,Buurtweg 122,52.11449,4.3422,Ajax,Ajax,True,False,Groen Geel 1 159/6 def. Ajax 158/9,Groen Geel 1 won by 4 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Groen Geel 1,,136542,24074770,WON FIRST INNINGS (ONE DAY),159.0,6.0,34.5,18.0,0.0,15.0,3.0,False,Ajax,,134764.0,24074771.0,LOST FIRST INNINGS (ONE DAY),158.0,9.0,35.0,21.0,2.0,16.0,2.0
6947419,0,134453,17,73943,Zami,2024-06-08 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,Wanderers,Wanderers,True,False,Wanderers 240/6 def. HCC 1 185/8,Wanderers won by 55 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24233473,WON FIRST INNINGS (ONE DAY),240.0,6.0,35.0,57.0,4.0,47.0,0.0,False,HCC 1,,134461.0,24233474.0,LOST FIRST INNINGS (ONE DAY),185.0,8.0,35.0,33.0,2.0,27.0,3.0
6947710,0,134453,17,73943,Zami,2024-06-15 12:30:00,,,,,0,Sportpark Overveer,Abtspoelweg 21,52.18701,4.48845,Ajax,Ajax,True,False,Ajax 178/6 def. HCC 1 142,Ajax won by 36 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Ajax,,134764,24145792,WON FIRST INNINGS (ONE DAY),178.0,6.0,30.0,27.0,0.0,25.0,1.0,False,HCC 1,,134461.0,24145793.0,LOST FIRST INNINGS (ONE DAY),142.0,10.0,29.1,31.0,3.0,25.0,3.0
6947711,0,134453,17,73943,Zami,2024-06-15 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,Wanderers,Wanderers,True,False,Wanderers 121 def. by VCC 125/3,VCC won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24075371,LOST FIRST INNINGS (ONE DAY),121.0,10.0,29.2,28.0,0.0,25.0,1.0,False,VCC,,134465.0,24075372.0,WON FIRST INNINGS (ONE DAY),125.0,3.0,18.3,8.0,0.0,6.0,1.0
6947712,0,134453,17,73943,Zami,2024-06-15 12:30:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Groen Geel 1,Groen Geel 1,True,False,Hercules 94 def. by Groen Geel 1 182,Groen Geel 1 won by 88 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Hercules,,136544,24075373,LOST FIRST INNINGS (ONE DAY),94.0,10.0,31.4,26.0,0.0,16.0,1.0,False,Groen Geel 1,,136542.0,24075374.0,WON FIRST INNINGS (ONE DAY),182.0,10.0,34.0,25.0,0.0,21.0,1.0
6947713,0,134453,17,73943,Zami,2024-06-15 12:30:00,,,,,0,Sportpark Maarschalkerweerd,Mytylweg 17,52.07644,5.15258,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Kampong 1,,134471,24075375,,,,,,,,,,,,,,,,,,,,,
6947714,0,134453,17,73943,Zami,2024-06-15 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,Rood en Wit 1,Rood en Wit 1,True,False,VRA 1 141/3 def. Rood en Wit 1 140,VRA 1 won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24145796,WON FIRST INNINGS (ONE DAY),141.0,3.0,26.4,30.0,0.0,28.0,2.0,False,Rood en Wit 1,,134473.0,24145797.0,LOST FIRST INNINGS (ONE DAY),140.0,10.0,30.2,34.0,4.0,19.0,2.0
6947715,0,134453,17,73943,Zami,2024-06-22 12:30:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,VRA 1,VCC,True,False,VCC 207/6 def. VRA 1 206/5,VCC won by 1 run,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VCC,,134465,24075378,WON FIRST INNINGS (ONE DAY),207.0,6.0,35.0,26.0,2.0,16.0,3.0,False,VRA 1,,134466.0,24075379.0,LOST FIRST INNINGS (ONE DAY),206.0,5.0,35.0,21.0,2.0,13.0,6.0
6947716,0,134453,17,73943,Zami,2024-06-22 12:30:00,,,,,0,Sportpark Eindenhout,Wagenweg 240B,52.36441,4.61564,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Rood en Wit 1,,134473,24075380,,,,,,,,,,,,,,,,,,,,,
6947717,0,134453,17,73943,Zami,2024-06-22 12:30:00,,,,,0,De Roggewoning,Buurtweg 122,52.11449,4.3422,Kampong 1,Groen Geel 1,True,False,Groen Geel 1 165 def. by Kampong 1 166/9,Kampong 1 won by 1 wicket,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Groen Geel 1,,136542,24075381,LOST FIRST INNINGS (ONE DAY),165.0,10.0,33.2,43.0,2.0,35.0,4.0,False,Kampong 1,,134471.0,24075382.0,WON FIRST INNINGS (ONE DAY),166.0,9.0,33.3,31.0,2.0,26.0,1.0
6947718,0,134453,17,73943,Zami,2024-06-22 12:30:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,HCC 1,HCC 1,True,False,HCC 1 190 def. by Hercules 193/3,Hercules won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,HCC 1,,134461,24075383,LOST FIRST INNINGS (ONE DAY),190.0,10.0,35.0,39.0,2.0,31.0,3.0,False,Hercules,,136544.0,24075384.0,WON FIRST INNINGS (ONE DAY),193.0,3.0,30.0,30.0,1.0,28.0,0.0
6947719,0,134453,17,73943,Zami,2024-06-22 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,Ajax,Ajax,True,False,Wanderers 130/6 def. Ajax 129,Wanderers won by 4 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24154117,WON FIRST INNINGS (ONE DAY),130.0,6.0,33.3,20.0,2.0,17.0,0.0,False,Ajax,,134764.0,24154118.0,LOST FIRST INNINGS (ONE DAY),129.0,10.0,30.0,24.0,1.0,21.0,1.0
6947720,0,134453,17,73943,Zami,2024-06-29 12:30:00,,,,,0,Sportpark Overveer,Abtspoelweg 21,52.18701,4.48845,Ajax,Ajax,True,False,Ajax 171/7 def. by VCC 172/3,VCC won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Ajax,,134764,24145809,LOST FIRST INNINGS (ONE DAY),171.0,7.0,35.0,25.0,1.0,20.0,3.0,False,VCC,,134465.0,24145810.0,WON FIRST INNINGS (ONE DAY),172.0,3.0,24.5,13.0,0.0,9.0,0.0
6947721,0,134453,17,73943,Zami,2024-06-29 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24075389,,,,,,,,,,,,,,,,,,,,,
6947722,0,134453,17,73943,Zami,2024-06-29 12:30:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,VRA 1,VRA 1,True,False,HCC 1 211/7 def. by VRA 1 249/5,VRA 1 won by 38 runs (DLS Method),17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,HCC 1,,134461,24075391,LOST FIRST INNINGS (ONE DAY),211.0,7.0,35.0,21.0,3.0,18.0,0.0,False,VRA 1,,134466.0,24145811.0,WON FIRST INNINGS (ONE DAY),249.0,5.0,35.0,36.0,0.0,27.0,7.0
6947723,0,134453,17,73943,Zami,2024-06-29 12:00:00,,,,,0,Sportpark Eindenhout,Wagenweg 240B,52.36441,4.61564,Groen Geel 1,Rood en Wit 1,True,False,Rood en Wit 1 82 def. by Groen Geel 1 86/2,Groen Geel 1 won by 8 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Rood en Wit 1,,134473,24075393,LOST FIRST INNINGS (ONE DAY),82.0,10.0,17.5,13.0,0.0,13.0,0.0,False,Groen Geel 1,,136542.0,24075394.0,WON FIRST INNINGS (ONE DAY),86.0,2.0,10.1,30.0,0.0,23.0,4.0
6947724,0,134453,17,73943,Zami,2024-06-29 12:30:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Kampong 1,Kampong 1,True,False,Hercules 131/3 def. Kampong 1 130,Hercules won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Hercules,,136544,24177053,WON FIRST INNINGS (ONE DAY),131.0,3.0,26.5,48.0,1.0,41.0,5.0,False,Kampong 1,,134471.0,24177054.0,LOST FIRST INNINGS (ONE DAY),130.0,10.0,31.5,40.0,2.0,36.0,1.0
6947725,0,134453,17,73943,Zami,2024-07-06 12:30:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VCC,,134465,24075396,,,,,,,,,,,,,,,,,,,,,
6947726,0,134453,17,73943,Zami,2024-07-06 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,Groen Geel 1,Groen Geel 1,True,False,VRA 1 167 def. by Groen Geel 1 196/9,Groen Geel 1 won by 29 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24075397,LOST FIRST INNINGS (ONE DAY),167.0,10.0,33.2,13.0,0.0,10.0,2.0,False,Groen Geel 1,,136542.0,24075398.0,WON FIRST INNINGS (ONE DAY),196.0,9.0,35.0,26.0,0.0,23.0,2.0
6947727,0,134453,17,73943,Zami,2024-07-06 12:30:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,Rood en Wit 1,Rood en Wit 1,True,False,HCC 1 234/3 def. Rood en Wit 1 231/9,HCC 1 won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,HCC 1,,134461,24145817,WON FIRST INNINGS (ONE DAY),234.0,3.0,28.0,50.0,3.0,36.0,1.0,False,Rood en Wit 1,,134473.0,24145818.0,LOST FIRST INNINGS (ONE DAY),231.0,9.0,28.2,36.0,0.0,33.0,3.0
6947728,0,134453,17,73943,Zami,2024-07-06 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,Wanderers,Wanderers,True,False,Wanderers 114/8 def. by Kampong 1 115/3,Kampong 1 won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24075401,LOST FIRST INNINGS (ONE DAY),114.0,8.0,25.0,21.0,1.0,15.0,3.0,False,Kampong 1,,134471.0,24075402.0,WON FIRST INNINGS (ONE DAY),115.0,3.0,15.0,10.0,0.0,7.0,0.0
6947729,0,134453,17,73943,Zami,2024-07-06 12:30:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Ajax,Ajax,True,False,Hercules 123/5 def. Ajax 122,Hercules won by 5 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Hercules,,136544,24075403,WON FIRST INNINGS (ONE DAY),123.0,5.0,24.2,31.0,0.0,16.0,5.0,False,Ajax,,134764.0,24075404.0,LOST FIRST INNINGS (ONE DAY),122.0,10.0,31.0,37.0,4.0,30.0,2.0
6947730,0,134453,17,73943,Zami,2024-07-13 12:30:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Hercules,VCC,True,False,Hercules 145 def. by VCC 208/6,VCC won by 63 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Hercules,,136544,24075405,LOST FIRST INNINGS (ONE DAY),145.0,10.0,31.1,30.0,2.0,22.0,5.0,False,VCC,,134465.0,24075406.0,WON FIRST INNINGS (ONE DAY),208.0,6.0,35.0,16.0,2.0,13.0,0.0
6947731,0,134453,17,73943,Zami,2024-07-13 12:30:00,,,,,0,Sportpark Overveer,Abtspoelweg 21,52.18701,4.48845,Groen Geel 1,Groen Geel 1,True,False,Ajax 196/7 def. Groen Geel 1 195/8,Ajax won by 3 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Ajax,,134764,24075407,WON FIRST INNINGS (ONE DAY),196.0,7.0,34.5,22.0,5.0,13.0,3.0,False,Groen Geel 1,,136542.0,24145830.0,LOST FIRST INNINGS (ONE DAY),195.0,8.0,35.0,18.0,0.0,7.0,2.0
6947732,0,134453,17,73943,Zami,2024-07-13 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,unknown,unknown,True,False,Wanderers  v Rood en Wit 1 ,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24075409,,,,,,,,,False,Rood en Wit 1,,134473.0,24075410.0,,,,,,,,
6947733,0,134453,17,73943,Zami,2024-07-13 12:30:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,HCC 1,HCC 1,True,False,HCC 1 225/8 def. by Kampong 1 227/9,Kampong 1 won by 1 wicket (DLS Method),17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,HCC 1,,134461,24075411,LOST FIRST INNINGS (ONE DAY),225.0,8.0,35.0,44.0,0.0,33.0,11.0,False,Kampong 1,,134471.0,24145831.0,WON FIRST INNINGS (ONE DAY),227.0,9.0,34.1,23.0,0.0,20.0,2.0
6947734,0,134453,17,73943,Zami,2024-07-13 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24145832,,,,,,,,,,,,,,,,,,,,,
6947735,0,134453,17,73943,Zami,2024-07-21 12:30:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,VCC,Groen Geel 1,True,False,VCC 82/0 def. Groen Geel 1 78,VCC won by 10 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VCC,,134465,24075414,WON FIRST INNINGS (ONE DAY),82.0,0.0,8.4,2.0,0.0,2.0,0.0,False,Groen Geel 1,,136542.0,24075415.0,LOST FIRST INNINGS (ONE DAY),78.0,10.0,21.0,20.0,1.0,19.0,0.0
6947736,0,134453,17,73943,Zami,2024-07-20 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24075416,,,,,,,,,,,,,,,,,,,,,
6947737,0,134453,17,73943,Zami,2024-07-20 12:30:00,,,,,0,Sportpark Eindenhout,Wagenweg 240B,52.36441,4.61564,Ajax,Ajax,True,False,Rood en Wit 1 170/8 def. Ajax 169/3,Rood en Wit 1 won by 2 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Rood en Wit 1,,134473,24075418,WON FIRST INNINGS (ONE DAY),170.0,8.0,33.4,6.0,0.0,4.0,0.0,False,Ajax,,134764.0,24075419.0,LOST FIRST INNINGS (ONE DAY),169.0,3.0,35.0,24.0,1.0,19.0,4.0
6947738,0,134453,17,73943,Zami,2024-07-20 12:30:00,,,,,0,Sportpark Maarschalkerweerd,Mytylweg 17,52.07644,5.15258,Kampong 1,Kampong 1,True,False,Kampong 1 139 def. by Hercules 142/2,Hercules won by 8 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Kampong 1,,134471,24145837,LOST FIRST INNINGS (ONE DAY),139.0,10.0,29.1,31.0,0.0,29.0,2.0,False,Hercules,,136544.0,24145838.0,WON FIRST INNINGS (ONE DAY),142.0,2.0,18.4,35.0,3.0,25.0,2.0
6947739,0,134453,17,73943,Zami,2024-07-20 12:30:00,,,,,0,De Diepput,Van Hogenhoucklaan 37,52.09602,4.32358,Wanderers,Wanderers,True,False,HCC 1 128/7 def. Wanderers 124,HCC 1 won by 3 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,HCC 1,,134461,24233475,WON FIRST INNINGS (ONE DAY),128.0,7.0,17.0,9.0,0.0,7.0,1.0,False,Wanderers,,136551.0,24233476.0,LOST FIRST INNINGS (ONE DAY),124.0,10.0,32.0,26.0,2.0,23.0,0.0
6947740,0,134453,17,73943,Zami,2024-07-27 12:30:00,,,,,0,Sportpark Maarschalkerweerd,Mytylweg 17,52.07644,5.15258,VCC,VCC,True,False,Kampong 1 158 def. by VCC 267/5,VCC won by 109 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Kampong 1,,134471,24075423,LOST FIRST INNINGS (ONE DAY),158.0,10.0,34.2,38.0,1.0,35.0,2.0,False,VCC,,134465.0,24075424.0,WON FIRST INNINGS (ONE DAY),267.0,5.0,35.0,29.0,5.0,15.0,7.0
6947741,0,134453,17,73943,Zami,2024-07-27 11:00:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Rood en Wit 1,Rood en Wit 1,True,False,Hercules 209/4 def. by Rood en Wit 1 215/6,Rood en Wit 1 won by 6 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,20.0,,1,True,0,3,3,True,0,1,False,True,Hercules,,136544,24075425,LOST FIRST INNINGS (ONE DAY),209.0,4.0,20.0,18.0,1.0,11.0,2.0,False,Rood en Wit 1,,134473.0,24075426.0,WON FIRST INNINGS (ONE DAY),215.0,6.0,20.0,17.0,0.0,15.0,1.0
6947742,0,134453,17,73943,Zami,2024-07-27 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,VRA 1,VRA 1,True,False,VRA 1 132 def. by Wanderers 134/3,Wanderers won by 7 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24075427,LOST FIRST INNINGS (ONE DAY),132.0,10.0,29.2,16.0,1.0,10.0,4.0,False,Wanderers,,136551.0,24145843.0,WON FIRST INNINGS (ONE DAY),134.0,3.0,27.4,28.0,0.0,27.0,1.0
6947743,0,134453,17,73943,Zami,2024-07-27 12:30:00,,,,,0,Sportpark Overveer,Abtspoelweg 21,52.18701,4.48845,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Ajax,,134764,24145844,,,,,,,,,,,,,,,,,,,,,
6947744,0,134453,17,73943,Zami,2024-07-27 12:30:00,,,,,0,Sportpark Voordorp,Voorveldselaan 2,52.10748,5.14617,Groen Geel 1,Groen Geel 1,True,False,Groen Geel 1 249/6 def. HCC 1 115,Groen Geel 1 won by 134 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Groen Geel 1,,136542,24075430,WON FIRST INNINGS (ONE DAY),249.0,6.0,35.0,79.0,9.0,62.0,0.0,False,HCC 1,,134461.0,24075431.0,LOST FIRST INNINGS (ONE DAY),115.0,10.0,30.1,45.0,0.0,43.0,2.0
6947745,0,134453,17,73943,Zami,2024-08-03 12:30:00,,,,,0,Sportpark Westvliet,Groene Zoom 20,52.0682,4.37525,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VCC,,134465,24075432,,,,,,,,,,,,,,,,,,,,,
6947746,0,134453,17,73943,Zami,2024-08-03 12:30:00,,,,,0,Wanderers,Amsteleindstraat 108a,51.75996,5.49258,Groen Geel 1,Groen Geel 1,True,False,Wanderers 215 def. by Groen Geel 1 301/6,Groen Geel 1 won by 86 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Wanderers,,136551,24075434,LOST FIRST INNINGS (ONE DAY),215.0,10.0,33.0,31.0,1.0,26.0,2.0,False,Groen Geel 1,,136542.0,24075435.0,WON FIRST INNINGS (ONE DAY),301.0,6.0,35.0,28.0,1.0,22.0,3.0
6947747,0,134453,17,73943,Zami,2024-08-03 12:30:00,,,,,0,Sportpark Overveer,Abtspoelweg 21,52.18701,4.48845,Ajax,Ajax,True,False,Ajax 181 def. Rood en Wit 1 174/9,Ajax won by 7 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Ajax,,134764,24075436,WON FIRST INNINGS (ONE DAY),181.0,10.0,34.2,41.0,0.0,32.0,7.0,False,Rood en Wit 1,,134473.0,24145853.0,LOST FIRST INNINGS (ONE DAY),174.0,9.0,35.0,18.0,0.0,16.0,2.0
6947748,0,134453,17,73943,Zami,2024-08-03 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,Hercules,Hercules,True,False,VRA 1 167/8 def. by Hercules 236,Hercules won by 69 runs (DLS Method),17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24075437,LOST FIRST INNINGS (ONE DAY),167.0,8.0,35.0,34.0,1.0,23.0,2.0,False,Hercules,,136544.0,24075438.0,WON FIRST INNINGS (ONE DAY),236.0,10.0,35.0,53.0,4.0,41.0,6.0
6947749,0,134453,17,73943,Zami,2024-08-03 12:30:00,,,,,0,Sportpark Maarschalkerweerd,Mytylweg 17,52.07644,5.15258,HCC 1,HCC 1,True,False,Kampong 1 179 def. by HCC 1 194/9,HCC 1 won by 15 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Kampong 1,,134471,24096285,LOST FIRST INNINGS (ONE DAY),179.0,10.0,34.3,45.0,1.0,32.0,2.0,False,HCC 1,,134461.0,24145854.0,WON FIRST INNINGS (ONE DAY),194.0,9.0,35.0,35.0,1.0,31.0,2.0
6947750,0,134453,17,73943,Zami,2024-08-10 12:30:00,,,,,0,Sportpark Eindenhout,Wagenweg 240B,52.36441,4.61564,VCC,Rood en Wit 1,True,False,Rood en Wit 1 108 def. by VCC 109/7,VCC won by 3 wickets,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Rood en Wit 1,,134473,24075441,LOST FIRST INNINGS (ONE DAY),108.0,10.0,24.1,26.0,0.0,22.0,3.0,False,VCC,,134465.0,24075442.0,WON FIRST INNINGS (ONE DAY),109.0,7.0,24.4,32.0,1.0,24.0,1.0
6947751,0,134453,17,73943,Zami,2024-08-10 12:30:00,,,,,0,Amsterdamse Bos,Nieuwe Kalfjeslaan 21B,52.31898,4.85117,Kampong 1,Kampong 1,True,False,VRA 1 192/8 def. by Kampong 1 272/9,Kampong 1 won by 80 runs,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,VRA 1,,134466,24075443,LOST FIRST INNINGS (ONE DAY),192.0,8.0,35.0,50.0,1.0,35.0,9.0,False,Kampong 1,,134471.0,24075444.0,WON FIRST INNINGS (ONE DAY),272.0,9.0,35.0,28.0,2.0,18.0,3.0
6947752,0,134453,17,73943,Zami,2024-08-10 12:30:00,,,,,0,De Roggewoning,Buurtweg 122,52.11449,4.3422,unknown,unknown,True,False,,,17,,,CMatchConfig:http://api.resultsvault.com,False,,,,,1,,1,,False,1,0,True,35.0,,1,True,0,3,3,True,0,1,False,True,Groen Geel 1,,136542,24145860,,,,,,,,,,,,,,,,,,,,,
